address,borough_name,borough_abbrev,bin_number,block,lot,inspection_date,access_1,ecb_violation_number,dob_violation_number
355 WEST 52 STREET,Manhattan,MN,1025239,1043,11,5/3/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
356 BOWERY,Manhattan,MN,1008518,531,39,12/15/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
357 WEST 16 STREET,Manhattan,MN,1013045,740,6,9/28/13 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35030552N,092813CNETZ01
3575 VICTORY BOULEVARD,Staten Island,SI,5036681,2162,190,12/8/13 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35064946L,120713PANEMR01
3575 VICTORY BOULEVARD,Staten Island,SI,5036681,2162,190,8/15/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3575 VICTORY BOULEVARD,Staten Island,SI,5036681,2162,190,4/12/13 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35000195R,
3575 VICTORY BOULEVARD,Staten Island,SI,5036681,2162,190,7/31/15 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35137290M,073115PANEMR01
36 EAST 58 STREET,Manhattan,MN,1081156,1293,50,4/19/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
36-04 34 STREET,Queens,QN,4007960,602,34,4/19/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
36-04 34 STREET,Queens,QN,4007960,602,34,3/10/16 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35168905L,031016CERMT02
36-04 34 STREET,Queens,QN,4007960,602,34,3/10/16 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35168906N,031016CERMT03
36-04 34 STREET,Queens,QN,4007960,602,34,3/10/16 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35168905L,031016CERMT03
36-04 34 STREET,Queens,QN,4007960,602,34,3/10/16 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35168906N,031016CERMT02
36-11 30 AVENUE,Queens,QN,4009269,630,44,6/22/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
36-11 30 AVENUE,Queens,QN,4009269,630,44,6/8/14 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35095707X,060814CNEAC02
36-13 164 STREET,Queens,QN,4119567,5287,12,9/29/12 0:00,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,34952098R,092812CNEGA01
36-13 164 STREET,Queens,QN,4119567,5287,12,9/29/12 0:00,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,34952099Z,092812CNEGA01
36-14 31 STREET,Queens,QN,4007869,599,35,6/25/16 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35169019L,"062516CERMT01,02"
36-14 31 STREET,Queens,QN,4007869,599,35,6/25/16 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35169019L,062516CNERAC01
36-14 31 STREET,Queens,QN,4007869,599,35,6/25/16 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35161247R,062516CNERAC01
36-14 31 STREET,Queens,QN,4007869,599,35,6/25/16 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35161246P,"062516CERMT01,02"
36-14 31 STREET,Queens,QN,4007869,599,35,6/25/16 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35161246P,062516CNERAC01
36-14 31 STREET,Queens,QN,4007869,599,35,5/21/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35160836K,052116CNEJM02
36-14 31 STREET,Queens,QN,4007869,599,35,6/25/16 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35161247R,"062516CERMT01,02"
36-21 REVIEW AVENUE,Queens,QN,4003700,311,2,3/1/13 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35000146K,
36-21 REVIEW AVENUE,Queens,QN,4003700,311,2,3/1/13 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35000145Z,
36-21 STEINWAY STREET,Queens,QN,4010859,666,1,10/18/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
360 CENTRAL AVENUE,Brooklyn,BK,3076096,3323,37,3/15/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
360 PARK AVENUE,Manhattan,MN,1035713,1288,33,12/2/12 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35000254H,
360 PARK AVENUE SOUTH,Manhattan,MN,1016748,855,24,6/11/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
360 PARK AVENUE SOUTH,Manhattan,MN,1016748,855,24,6/10/17 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35245282K,061017CNEMT04
360 PARK AVENUE SOUTH,Manhattan,MN,1016748,855,24,1/19/14 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35081280Z,
360 PARK AVENUE SOUTH,Manhattan,MN,1016748,855,24,1/19/14 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35081279L,
360 PARK AVENUE SOUTH,Manhattan,MN,1016748,855,24,12/6/15 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35137523Y,120615PANEWB01
360 TENEYCK STREET,Brooklyn,BK,3070834,3029,33,12/14/13 0:00,VACATE,35022573M,
360 TENEYCK STREET,Brooklyn,BK,3070834,3029,33,12/14/13 0:00,VACATE,35022572K,
360 TENEYCK STREET,Brooklyn,BK,3070834,3029,33,3/13/14 0:00,VACATE,35022573M,
360 TENEYCK STREET,Brooklyn,BK,3070834,3029,33,3/13/14 0:00,VACATE,35022572K,
3601 BOSTON ROAD,Bronx,BX,2065574,4888,2,2/23/13 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35006498L,
3601 BOSTON ROAD,Bronx,BX,2065574,4888,2,5/17/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3601 BOSTON ROAD,Bronx,BX,2065574,4888,2,10/1/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3601 BOSTON ROAD,Bronx,BX,2065574,4888,2,11/22/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3601 BOSTON ROAD,Bronx,BX,2065574,4888,2,7/14/17 0:00,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,35263658Z,071417CERJM03
3601 BOSTON ROAD,Bronx,BX,2065574,4888,2,3/28/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3601 BOSTON ROAD,Bronx,BX,2065574,4888,2,7/14/17 0:00,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,35263658Z,071417CERJM04
3601 BOSTON ROAD,Bronx,BX,2065574,4888,2,7/14/17 0:00,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,35263657R,071417CERJM03
3601 BOSTON ROAD,Bronx,BX,2065574,4888,2,7/14/17 0:00,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,35263657R,071417CERJM04
3601 EAST TREMONT AVENUE,Bronx,BX,2076682,5427,50,12/4/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3605 CHURCH AVENUE,Brooklyn,BK,3108775,4873,39,2/20/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3605 CHURCH AVENUE,Brooklyn,BK,3108775,4873,39,8/30/15 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35142865K,083015CERFC03
3605 CHURCH AVENUE,Brooklyn,BK,3108775,4873,39,8/30/15 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35142865K,083015CERFC01
3605 CHURCH AVENUE,Brooklyn,BK,3108775,4873,39,8/30/15 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35142864Z,083015CERFC02
3605 CHURCH AVENUE,Brooklyn,BK,3108775,4873,39,8/30/15 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35142864Z,083015CERFC01
3605 CHURCH AVENUE,Brooklyn,BK,3108775,4873,39,8/30/15 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35142866M,083015CERFC02
3605 CHURCH AVENUE,Brooklyn,BK,3108775,4873,39,8/30/15 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35142866M,083015CERFC03
3605 CHURCH AVENUE,Brooklyn,BK,3108775,4873,39,8/30/15 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35142865K,083015CERFC02
3605 CHURCH AVENUE,Brooklyn,BK,3108775,4873,39,1/30/15 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35117983R,013115CNEJM02
3605 CHURCH AVENUE,Brooklyn,BK,3108775,4873,39,8/30/15 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35142864Z,083015CERFC03
3605 CHURCH AVENUE,Brooklyn,BK,3108775,4873,39,8/30/15 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35142866M,083015CERFC01
3605 CHURCH AVENUE,Brooklyn,BK,3108775,4873,39,5/18/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3607 EAST TREMONT AVENUE,Bronx,BX,2076682,5427,50,12/20/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
363 GREENWICH STREET,Manhattan,MN,1002095,181,7502,2/22/13 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,34951838Z,
3648 BAILEY AVENUE,Bronx,BX,2015988,3262,71,7/28/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3671 BROADWAY,Manhattan,MN,1062457,2098,36,10/3/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3671 BROADWAY,Manhattan,MN,1062457,2098,36,12/13/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3671 BROADWAY,Manhattan,MN,1062457,2098,36,6/1/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
369 36 STREET,Brooklyn,BK,3010269,692,46,3/23/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
369 WEST 46 STREET,Manhattan,MN,1025079,1037,103,11/9/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
37 ST JAMES PLACE,Manhattan,MN,1001393,116,49,1/3/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
37-11 57 STREET,Queens,QN,4027683,1212,66,10/18/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
37-64 90 STREET,Queens,QN,4036331,1477,34,6/6/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
37-82 103 STREET,Queens,QN,4044242,1768,49,10/5/13 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35065307J,
3758 EAST TREMONT AVENUE,Bronx,BX,2080352,5562,16,6/4/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3758 EAST TREMONT AVENUE,Bronx,BX,2080352,5562,16,5/14/16 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35169013K,051416CNEAC01
375A 5 AVENUE,Brooklyn,BK,3021383,988,2,7/14/12 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,34985408Y,071412CNETZ01
377 EAST 98 STREET,Brooklyn,BK,3348018,3594,5,3/29/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
377 EAST 98 STREET,Brooklyn,BK,3348018,3594,5,10/12/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
377 EAST 98 STREET,Brooklyn,BK,3348018,3594,5,1/10/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3785 VICTORY BOULEVARD,Staten Island,SI,5042067,2786,29,4/12/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
38-10 DITMARS BOULEVARD,Queens,QN,4823881,805,128,10/17/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
38-12 65 STREET,Queens,QN,4447896,1219,1,3/1/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
38-19 69 STREET,Queens,QN,4029697,1282,4,10/15/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
38-22 108 STREET,Queens,QN,4531250,1775,7502,4/29/17 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35245116P,042917CNESC02
38-22 108 STREET,Queens,QN,4531250,1775,7502,12/1/12 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35006476K,113012CNEJM01
380 COLUMBUS AVENUE,Manhattan,MN,1030257,1150,29,10/18/13 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35030560N,
3801 10 AVENUE,Manhattan,MN,1064495,2200,5,1/11/13 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,34925570H,011113CERDG01
3804 BROADWAY,Queens,QN,4010407,656,35,6/9/17 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3805 10 AVENUE,Manhattan,MN,1064495,2200,5,1/12/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3813 BOSTON ROAD,Bronx,BX,2097416,4918,1,3/28/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3813 BOSTON ROAD,Bronx,BX,2097416,4918,1,11/22/13 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35030570R,
3813 BOSTON ROAD,Bronx,BX,2097416,4918,1,2/22/13 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,34995246J,
382 FOREST AVENUE,Staten Island,SI,5006935,252,6,1/12/14 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35081113L,
383 3 AVENUE,Manhattan,MN,1019872,908,5,12/17/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3848 WHITE PLAINS ROAD,Bronx,BX,2058183,4669,44,2/20/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35168900M,021916CERMT71
3848 WHITE PLAINS ROAD,Bronx,BX,2058183,4669,44,7/15/17 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV & PARTIAL VACATE ISSUED P,35263663N,071517CERJM07
3848 WHITE PLAINS ROAD,Bronx,BX,2058183,4669,44,2/20/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35168210P,021919CERDM02
3848 WHITE PLAINS ROAD,Bronx,BX,2058183,4669,44,10/1/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35212713M,093016CNETV02
3848 WHITE PLAINS ROAD,Bronx,BX,2058183,4669,44,2/20/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35168210P,021916CERMT71
3848 WHITE PLAINS ROAD,Bronx,BX,2058183,4669,44,10/1/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35212713M,093016CNEAC02
3848 WHITE PLAINS ROAD,Bronx,BX,2058183,4669,44,7/15/17 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV & PARTIAL VACATE ISSUED P,35263663N,071517CERJM08
3848 WHITE PLAINS ROAD,Bronx,BX,2058183,4669,44,7/15/17 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV & PARTIAL VACATE ISSUED P,35263661J,071517CERJM08
3848 WHITE PLAINS ROAD,Bronx,BX,2058183,4669,44,2/20/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35168900M,021919CERDM02
3848 WHITE PLAINS ROAD,Bronx,BX,2058183,4669,44,10/1/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35212714Y,093016CNETV02
3848 WHITE PLAINS ROAD,Bronx,BX,2058183,4669,44,7/15/17 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV & PARTIAL VACATE ISSUED P,35263661J,071517CERJM07
3848 WHITE PLAINS ROAD,Bronx,BX,2058183,4669,44,10/1/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35212714Y,093016CNEAC02
3855 BRONXWOOD AVENUE,Bronx,BX,2095081,4680,1,2/8/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3855 BRONXWOOD AVENUE,Bronx,BX,2095081,4680,1,12/15/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3855 BRONXWOOD AVENUE,Bronx,BX,2095081,4680,1,9/12/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3858 FLATBUSH AVENUE,Brooklyn,BK,3814896,8590,190,8/11/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3858 FLATLAND AVENUE,Brooklyn,BK,3219313,7859,141,6/16/12 0:00,MARCH: NO PA PERMIT/ECB NOV & PARTIAL VACATE ISSUED P,34951780P,06152012CERFC01
3858 FLATLAND AVENUE,Brooklyn,BK,3219313,7859,141,6/16/12 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,34951779H,061512CERLP01
3858 FLATLANDS AVENUE,Brooklyn,BK,3219313,7859,141,6/16/12 0:00,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,34951781R,061612CERFC01
386 VAN DUZER STREET,Staten Island,SI,5113084,518,4,5/30/15 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35137138H,"053115CNETV01,02"
386 VAN DUZER STREET,Staten Island,SI,5113084,518,4,5/30/15 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35137139J,"053115CNETV01,02"
388 VAN DUZER STREET,Staten Island,SI,5108795,518,4,5/31/15 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35126464J,"053115CNEAC01,021"
388 VAN DUZER STREET,Staten Island,SI,5108795,518,4,5/31/15 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35126746H,"053115CNEAC01,021"
39 ELDRIDGE STREET,Manhattan,MN,1003900,301,30,10/20/12 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35000506P,101912PANEJM02
39 ELDRIDGE STREET,Manhattan,MN,1003900,301,30,10/20/12 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35000504L,101912PANEJM02
39 ELDRIDGE STREET,Manhattan,MN,1003900,301,30,10/20/12 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35000504L,101912PANEJM01
39 ELDRIDGE STREET,Manhattan,MN,1003900,301,30,6/25/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35180170L,062516CNEJM01
39 ESSEX STREET,Manhattan,MN,1004040,310,26,5/22/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
39-01 104 STREET,Queens,QN,4442976,1776,78,7/6/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
39-09 104 STREET,Queens,QN,4044658,1776,74,1/23/15 0:00,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,,
39-09 104 STREET,Queens,QN,4044658,1776,74,11/21/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
39-09 104 STREET,Queens,QN,4044658,1776,74,6/5/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
39-09 104 STREET,Queens,QN,4044658,1776,74,1/10/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
39-09 104 STREET,Queens,QN,4044658,1776,74,8/24/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
39-14 104 STREET,Queens,QN,4044385,1770,88,12/1/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
39-14 104 STREET,Queens,QN,4044385,1770,88,7/6/12 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,34985478J,
39-14 104 STREET,Queens,QN,4044385,1770,88,11/20/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
39-14 104 STREET,Queens,QN,4044385,1770,88,6/5/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
39-24 BELL BOULEVARD,Queens,QN,4137571,6237,118,8/25/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
390 EAST 204 STREET,Bronx,BX,2017896,3331,48,5/9/15 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35126976N,"051015CNELCO01,DM01"
390 EAST 204 STREET,Bronx,BX,2017896,3331,48,5/9/15 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35126884X,"051015CNELCO01,DM01"
3904 WHITE PLAINS ROAD,Bronx,BX,2063319,4836,42,2/22/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3904 WHITE PLAINS ROAD,Bronx,BX,2063319,4836,42,5/17/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
391 HOWARD AVENUE,Brooklyn,BK,3332534,1452,11,3/29/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3915 BROADWAY,Manhattan,MN,1063371,2137,141,3/3/17 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3920 BROADWAY,Manhattan,MN,1062926,2122,69,8/4/12 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,34951852P,080412PANEDG04
3920 BROADWAY,Manhattan,MN,1062926,2122,69,12/8/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
395 WYTHE AVENUE,Brooklyn,BK,3251760,2470,7,7/2/15 0:00,VACATE,35111389R,"112314CNEMR0202,DG01"
395 WYTHE AVENUE,Brooklyn,BK,3251760,2470,7,7/2/15 0:00,VACATE,35111390Y,"112314CNEMR0202,DG01"
395 WYTHE AVENUE,Brooklyn,BK,3251760,2470,7,11/23/14 0:00,VACATE,35111390Y,"112314CNEMR0202,DG01"
395 WYTHE AVENUE,Brooklyn,BK,3251760,2470,7,11/23/14 0:00,VACATE,35111389R,"112314CNEMR0202,DG01"
3950 10 AVENUE,Manhattan,MN,1064872,2229,32,6/30/12 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,34952089P,063012CNEGA03
3950 10 AVENUE,Manhattan,MN,1064872,2229,32,6/30/12 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,34952090M,063012CNEGA03
3956 10 AVENUE,Manhattan,MN,1064872,2229,32,1/11/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
3964 10 AVENUE,Manhattan,MN,1064872,2229,32,7/23/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35179923Z,072316CNEJM02
3964 10 AVENUE,Manhattan,MN,1064872,2229,32,3/11/17 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
4 SAINT PAULS AVENUE,Staten Island,SI,5014530,569,53,2/19/14 0:00,VACATE,35081113L,
4 SAINT PAULS AVENUE,Staten Island,SI,5014530,569,53,1/12/14 0:00,VACATE,35081113L,
40 AVENUE C,Manhattan,MN,1004379,373,1,3/9/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
40 AVENUE C,Manhattan,MN,1004379,373,1,3/8/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
40 EAST 4 STREET,Manhattan,MN,1080074,531,37,5/23/13 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35005632Z,
40 MARKET STREET,Manhattan,MN,1003285,275,27,12/3/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
40 WEST 8 STREET,Manhattan,MN,1008940,553,21,10/11/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
40-05 BELL BOULEVARD,Queens,QN,4138270,6288,8,10/10/14 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35103547N,101114PANEJM01
40-08 74 STREET,Queens,QN,4030472,1305,133,12/13/15 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35137084L,121315CERLP01
40-08 74 STREET,Queens,QN,4030472,1305,133,7/10/15 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35097046R,071115CNEAC03/04/05
40-08 74 STREET,Queens,QN,4030472,1305,133,7/10/15 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35136742J,071115CNEAC03/04/05
40-08 74 STREET,Queens,QN,4030472,1305,133,7/10/15 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35097047Z,071115CNEAC03/04/05
40-09 BELL BOULEVARD,Queens,QN,4138269,6288,7,10/10/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
40-15 WARREN STREET,Queens,QN,4437161,1594,23,4/22/17 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35244110J,042217PANETV02
40-30 NATIONAL STREET,Queens,QN,4048541,1974,20,2/15/14 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35064655L,021514PANER03
40-30 NATIONAL STREET,Queens,QN,4048541,1974,20,2/15/14 0:00,ECB VIOLATION SERVED,35064655L,
40-32 NATIONAL STREET,Queens,QN,4048541,1974,20,10/26/13 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35029713R,
400 CLAREMONT PARKWAY,Bronx,BX,2009395,2896,95,6/2/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
4001 AVENUE H,Brooklyn,BK,3213275,7724,1,9/15/12 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,34925375M,091512CNELA01
4001 AVENUE H,Brooklyn,BK,3412410,7724,1,10/12/13 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35030002Z,
4011 EAST TREMONT AVENUE,Bronx,BX,2077283,5445,33,3/8/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
4012 BOSTON ROAD,Bronx,BX,2072483,5263,59,3/28/14 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35091279K,032814PANEDM03
4015 QUEENS BOULEVARD,Queens,QN,4002492,189,45,6/16/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
4026 10 AVENUE,Manhattan,MN,1064887,2232,9,10/29/15 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35213303Y,102916CERFC01
404 WEST 202 STREET,Manhattan,MN,1064489,2198,18,1/12/13 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,34925571J,011213PAERDG01
405 AMSTERDAM AVENUE,Manhattan,MN,1031752,1210,1,12/16/12 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35000130X,
405 WEST 39 STREET,Manhattan,MN,1087999,737,30,9/28/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
